3.0939 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
39.2484 	DATA 	Keypress: down
39.2551 	EXP 	question_text: autoDraw = False
39.2551 	EXP 	level_text: autoDraw = False
39.2551 	EXP 	level_text: text = 0.15848931924611132
39.2551 	EXP 	question_text: autoDraw = True
39.2551 	EXP 	level_text: autoDraw = True
39.3982 	DATA 	Keypress: down
39.4050 	EXP 	question_text: autoDraw = False
39.4050 	EXP 	level_text: autoDraw = False
39.4050 	EXP 	level_text: text = 0.1258925411794167
39.4050 	EXP 	question_text: autoDraw = True
39.4050 	EXP 	level_text: autoDraw = True
39.6478 	DATA 	Keypress: down
39.6553 	EXP 	question_text: autoDraw = False
39.6553 	EXP 	level_text: autoDraw = False
39.6553 	EXP 	level_text: text = 0.09999999999999998
39.6553 	EXP 	question_text: autoDraw = True
39.6553 	EXP 	level_text: autoDraw = True
39.8151 	DATA 	Keypress: down
39.8223 	EXP 	question_text: autoDraw = False
39.8223 	EXP 	level_text: autoDraw = False
39.8223 	EXP 	level_text: text = 0.07943282347242812
39.8223 	EXP 	question_text: autoDraw = True
39.8223 	EXP 	level_text: autoDraw = True
39.9492 	DATA 	Keypress: down
39.9560 	EXP 	question_text: autoDraw = False
39.9560 	EXP 	level_text: autoDraw = False
39.9560 	EXP 	level_text: text = 0.0630957344480193
39.9560 	EXP 	question_text: autoDraw = True
39.9560 	EXP 	level_text: autoDraw = True
40.1175 	DATA 	Keypress: down
40.1226 	EXP 	question_text: autoDraw = False
40.1226 	EXP 	level_text: autoDraw = False
40.1226 	EXP 	level_text: text = 0.050118723362727206
40.1226 	EXP 	question_text: autoDraw = True
40.1226 	EXP 	level_text: autoDraw = True
40.2988 	DATA 	Keypress: down
40.3061 	EXP 	question_text: autoDraw = False
40.3061 	EXP 	level_text: autoDraw = False
40.3061 	EXP 	level_text: text = 0.039810717055349706
40.3061 	EXP 	question_text: autoDraw = True
40.3061 	EXP 	level_text: autoDraw = True
40.4657 	DATA 	Keypress: down
40.4730 	EXP 	question_text: autoDraw = False
40.4730 	EXP 	level_text: autoDraw = False
40.4730 	EXP 	level_text: text = 0.03162277660168378
40.4730 	EXP 	question_text: autoDraw = True
40.4730 	EXP 	level_text: autoDraw = True
40.6110 	DATA 	Keypress: down
40.6399 	EXP 	question_text: autoDraw = False
40.6399 	EXP 	level_text: autoDraw = False
40.6399 	EXP 	level_text: text = 0.025118864315095787
40.6399 	EXP 	question_text: autoDraw = True
40.6399 	EXP 	level_text: autoDraw = True
40.7830 	DATA 	Keypress: down
40.7900 	EXP 	question_text: autoDraw = False
40.7900 	EXP 	level_text: autoDraw = False
40.7900 	EXP 	level_text: text = 0.019952623149688785
40.7900 	EXP 	question_text: autoDraw = True
40.7900 	EXP 	level_text: autoDraw = True
40.9492 	DATA 	Keypress: down
40.9569 	EXP 	question_text: autoDraw = False
40.9569 	EXP 	level_text: autoDraw = False
40.9569 	EXP 	level_text: text = 0.015848931924611124
40.9569 	EXP 	question_text: autoDraw = True
40.9569 	EXP 	level_text: autoDraw = True
41.0945 	DATA 	Keypress: down
41.1237 	EXP 	question_text: autoDraw = False
41.1237 	EXP 	level_text: autoDraw = False
41.1237 	EXP 	level_text: text = 0.012589254117941663
41.1237 	EXP 	question_text: autoDraw = True
41.1237 	EXP 	level_text: autoDraw = True
41.2668 	DATA 	Keypress: down
41.2736 	EXP 	question_text: autoDraw = False
41.2736 	EXP 	level_text: autoDraw = False
41.2736 	EXP 	level_text: text = 0.009999999999999992
41.2736 	EXP 	question_text: autoDraw = True
41.2736 	EXP 	level_text: autoDraw = True
41.4334 	DATA 	Keypress: down
41.4404 	EXP 	question_text: autoDraw = False
41.4404 	EXP 	level_text: autoDraw = False
41.4404 	EXP 	level_text: text = 0.007943282347242809
41.4404 	EXP 	question_text: autoDraw = True
41.4404 	EXP 	level_text: autoDraw = True
41.5784 	DATA 	Keypress: down
41.6072 	EXP 	question_text: autoDraw = False
41.6072 	EXP 	level_text: autoDraw = False
41.6072 	EXP 	level_text: text = 0.006309573444801927
41.6072 	EXP 	question_text: autoDraw = True
41.6072 	EXP 	level_text: autoDraw = True
41.7504 	DATA 	Keypress: down
41.7574 	EXP 	question_text: autoDraw = False
41.7574 	EXP 	level_text: autoDraw = False
41.7574 	EXP 	level_text: text = 0.005011872336272718
41.7574 	EXP 	question_text: autoDraw = True
41.7574 	EXP 	level_text: autoDraw = True
41.9184 	DATA 	Keypress: down
41.9244 	EXP 	question_text: autoDraw = False
41.9244 	EXP 	level_text: autoDraw = False
41.9244 	EXP 	level_text: text = 0.003981071705534968
41.9244 	EXP 	question_text: autoDraw = True
41.9244 	EXP 	level_text: autoDraw = True
42.0674 	DATA 	Keypress: down
42.0745 	EXP 	question_text: autoDraw = False
42.0745 	EXP 	level_text: autoDraw = False
42.0745 	EXP 	level_text: text = 0.003162277660168376
42.0745 	EXP 	question_text: autoDraw = True
42.0745 	EXP 	level_text: autoDraw = True
42.2347 	DATA 	Keypress: down
42.2414 	EXP 	question_text: autoDraw = False
42.2414 	EXP 	level_text: autoDraw = False
42.2414 	EXP 	level_text: text = 0.0025118864315095773
42.2414 	EXP 	question_text: autoDraw = True
42.2414 	EXP 	level_text: autoDraw = True
43.2853 	DATA 	Keypress: up
43.2926 	EXP 	question_text: autoDraw = False
43.2926 	EXP 	level_text: autoDraw = False
43.2926 	EXP 	level_text: text = 0.0028183829312644505
43.2926 	EXP 	question_text: autoDraw = True
43.2926 	EXP 	level_text: autoDraw = True
44.2033 	DATA 	Keypress: up
44.2100 	EXP 	question_text: autoDraw = False
44.2100 	EXP 	level_text: autoDraw = False
44.2100 	EXP 	level_text: text = 0.0031622776601683755
44.2100 	EXP 	question_text: autoDraw = True
44.2100 	EXP 	level_text: autoDraw = True
45.4390 	DATA 	Keypress: up
45.4443 	EXP 	question_text: autoDraw = False
45.4443 	EXP 	level_text: autoDraw = False
45.4443 	EXP 	level_text: text = 0.00354813389233575
45.4443 	EXP 	question_text: autoDraw = True
45.4443 	EXP 	level_text: autoDraw = True
47.4358 	DATA 	Keypress: down
47.4632 	EXP 	question_text: autoDraw = False
47.4632 	EXP 	level_text: autoDraw = False
47.4632 	EXP 	level_text: text = 0.0031622776601683755
47.4632 	EXP 	question_text: autoDraw = True
47.4632 	EXP 	level_text: autoDraw = True
48.7027 	DATA 	Keypress: up
48.7312 	EXP 	question_text: autoDraw = False
48.7312 	EXP 	level_text: autoDraw = False
48.7312 	EXP 	level_text: text = 0.0032359365692962785
48.7312 	EXP 	question_text: autoDraw = True
48.7312 	EXP 	level_text: autoDraw = True
51.0048 	DATA 	Keypress: up
51.0333 	EXP 	question_text: autoDraw = False
51.0333 	EXP 	level_text: autoDraw = False
51.0333 	EXP 	level_text: text = 0.0033113112148259066
51.0333 	EXP 	question_text: autoDraw = True
51.0333 	EXP 	level_text: autoDraw = True
55.3980 	DATA 	Keypress: up
55.4045 	EXP 	question_text: autoDraw = False
55.4045 	EXP 	level_text: autoDraw = False
55.4045 	EXP 	level_text: text = 0.003388441561392021
55.4045 	EXP 	question_text: autoDraw = True
55.4045 	EXP 	level_text: autoDraw = True
55.9647 	DATA 	Keypress: up
55.9717 	EXP 	question_text: autoDraw = False
55.9717 	EXP 	level_text: autoDraw = False
55.9717 	EXP 	level_text: text = 0.0034673685045253115
55.9717 	EXP 	question_text: autoDraw = True
55.9717 	EXP 	level_text: autoDraw = True
56.1932 	DATA 	Keypress: up
56.2222 	EXP 	question_text: autoDraw = False
56.2222 	EXP 	level_text: autoDraw = False
56.2222 	EXP 	level_text: text = 0.0035481338923357493
56.2222 	EXP 	question_text: autoDraw = True
56.2222 	EXP 	level_text: autoDraw = True
56.3934 	DATA 	Keypress: up
56.4222 	EXP 	question_text: autoDraw = False
56.4222 	EXP 	level_text: autoDraw = False
56.4222 	EXP 	level_text: text = 0.003630780547701008
56.4222 	EXP 	question_text: autoDraw = True
56.4222 	EXP 	level_text: autoDraw = True
56.6436 	DATA 	Keypress: up
56.6725 	EXP 	question_text: autoDraw = False
56.6725 	EXP 	level_text: autoDraw = False
56.6725 	EXP 	level_text: text = 0.0037153522909717197
56.6725 	EXP 	question_text: autoDraw = True
56.6725 	EXP 	level_text: autoDraw = True
56.8328 	DATA 	Keypress: up
56.8392 	EXP 	question_text: autoDraw = False
56.8392 	EXP 	level_text: autoDraw = False
56.8392 	EXP 	level_text: text = 0.003801893963205606
56.8392 	EXP 	question_text: autoDraw = True
56.8392 	EXP 	level_text: autoDraw = True
56.9770 	DATA 	Keypress: up
57.0060 	EXP 	question_text: autoDraw = False
57.0060 	EXP 	level_text: autoDraw = False
57.0060 	EXP 	level_text: text = 0.0038904514499428
57.0060 	EXP 	question_text: autoDraw = True
57.0060 	EXP 	level_text: autoDraw = True
57.3663 	DATA 	Keypress: up
57.3733 	EXP 	question_text: autoDraw = False
57.3733 	EXP 	level_text: autoDraw = False
57.3733 	EXP 	level_text: text = 0.0039810717055349665
57.3733 	EXP 	question_text: autoDraw = True
57.3733 	EXP 	level_text: autoDraw = True
57.6840 	DATA 	Keypress: up
57.6901 	EXP 	question_text: autoDraw = False
57.6901 	EXP 	level_text: autoDraw = False
57.6901 	EXP 	level_text: text = 0.004073802778041121
57.6901 	EXP 	question_text: autoDraw = True
57.6901 	EXP 	level_text: autoDraw = True
58.0344 	DATA 	Keypress: up
58.0405 	EXP 	question_text: autoDraw = False
58.0405 	EXP 	level_text: autoDraw = False
58.0405 	EXP 	level_text: text = 0.0041686938347033475
58.0405 	EXP 	question_text: autoDraw = True
58.0405 	EXP 	level_text: autoDraw = True
58.2007 	DATA 	Keypress: up
58.2075 	EXP 	question_text: autoDraw = False
58.2075 	EXP 	level_text: autoDraw = False
58.2075 	EXP 	level_text: text = 0.00426579518801592
58.2075 	EXP 	question_text: autoDraw = True
58.2075 	EXP 	level_text: autoDraw = True
58.3470 	DATA 	Keypress: up
58.3739 	EXP 	question_text: autoDraw = False
58.3739 	EXP 	level_text: autoDraw = False
58.3739 	EXP 	level_text: text = 0.004365158322401652
58.3739 	EXP 	question_text: autoDraw = True
58.3739 	EXP 	level_text: autoDraw = True
58.5182 	DATA 	Keypress: up
58.5241 	EXP 	question_text: autoDraw = False
58.5241 	EXP 	level_text: autoDraw = False
58.5241 	EXP 	level_text: text = 0.0044668359215096235
58.5241 	EXP 	question_text: autoDraw = True
58.5241 	EXP 	level_text: autoDraw = True
58.6687 	DATA 	Keypress: up
58.6744 	EXP 	question_text: autoDraw = False
58.6744 	EXP 	level_text: autoDraw = False
58.6744 	EXP 	level_text: text = 0.004570881896148743
58.6744 	EXP 	question_text: autoDraw = True
58.6744 	EXP 	level_text: autoDraw = True
58.8347 	DATA 	Keypress: up
58.8414 	EXP 	question_text: autoDraw = False
58.8414 	EXP 	level_text: autoDraw = False
58.8414 	EXP 	level_text: text = 0.004677351412871974
58.8414 	EXP 	question_text: autoDraw = True
58.8414 	EXP 	level_text: autoDraw = True
58.9845 	DATA 	Keypress: up
58.9913 	EXP 	question_text: autoDraw = False
58.9913 	EXP 	level_text: autoDraw = False
58.9913 	EXP 	level_text: text = 0.004786300923226375
58.9913 	EXP 	question_text: autoDraw = True
58.9913 	EXP 	level_text: autoDraw = True
59.1329 	DATA 	Keypress: up
59.1417 	EXP 	question_text: autoDraw = False
59.1417 	EXP 	level_text: autoDraw = False
59.1417 	EXP 	level_text: text = 0.004897788193684453
59.1417 	EXP 	question_text: autoDraw = True
59.1417 	EXP 	level_text: autoDraw = True
59.2846 	DATA 	Keypress: up
59.2918 	EXP 	question_text: autoDraw = False
59.2918 	EXP 	level_text: autoDraw = False
59.2918 	EXP 	level_text: text = 0.005011872336272713
59.2918 	EXP 	question_text: autoDraw = True
59.2918 	EXP 	level_text: autoDraw = True
59.6512 	DATA 	Keypress: up
59.6586 	EXP 	question_text: autoDraw = False
59.6586 	EXP 	level_text: autoDraw = False
59.6586 	EXP 	level_text: text = 0.005128613839913638
59.6586 	EXP 	question_text: autoDraw = True
59.6586 	EXP 	level_text: autoDraw = True
60.4194 	DATA 	Keypress: up
60.4262 	EXP 	question_text: autoDraw = False
60.4262 	EXP 	level_text: autoDraw = False
60.4262 	EXP 	level_text: text = 0.005248074602497715
60.4262 	EXP 	question_text: autoDraw = True
60.4262 	EXP 	level_text: autoDraw = True
61.1211 	DATA 	Keypress: up
61.1269 	EXP 	question_text: autoDraw = False
61.1269 	EXP 	level_text: autoDraw = False
61.1269 	EXP 	level_text: text = 0.005370317963702516
61.1269 	EXP 	question_text: autoDraw = True
61.1269 	EXP 	level_text: autoDraw = True
61.4208 	DATA 	Keypress: up
61.4271 	EXP 	question_text: autoDraw = False
61.4271 	EXP 	level_text: autoDraw = False
61.4271 	EXP 	level_text: text = 0.005495408738576233
61.4271 	EXP 	question_text: autoDraw = True
61.4271 	EXP 	level_text: autoDraw = True
61.8377 	DATA 	Keypress: up
61.8444 	EXP 	question_text: autoDraw = False
61.8444 	EXP 	level_text: autoDraw = False
61.8444 	EXP 	level_text: text = 0.005623413251903478
61.8444 	EXP 	question_text: autoDraw = True
61.8444 	EXP 	level_text: autoDraw = True
65.1068 	DATA 	Keypress: down
65.1142 	EXP 	question_text: autoDraw = False
65.1142 	EXP 	level_text: autoDraw = False
65.1142 	EXP 	level_text: text = 0.005495408738576233
65.1142 	EXP 	question_text: autoDraw = True
65.1142 	EXP 	level_text: autoDraw = True
65.2909 	DATA 	Keypress: down
65.2978 	EXP 	question_text: autoDraw = False
65.2978 	EXP 	level_text: autoDraw = False
65.2978 	EXP 	level_text: text = 0.005370317963702516
65.2978 	EXP 	question_text: autoDraw = True
65.2978 	EXP 	level_text: autoDraw = True
65.5902 	DATA 	Keypress: down
65.5980 	EXP 	question_text: autoDraw = False
65.5980 	EXP 	level_text: autoDraw = False
65.5980 	EXP 	level_text: text = 0.005248074602497715
65.5980 	EXP 	question_text: autoDraw = True
65.5980 	EXP 	level_text: autoDraw = True
65.7412 	DATA 	Keypress: down
65.7480 	EXP 	question_text: autoDraw = False
65.7480 	EXP 	level_text: autoDraw = False
65.7480 	EXP 	level_text: text = 0.005128613839913638
65.7480 	EXP 	question_text: autoDraw = True
65.7480 	EXP 	level_text: autoDraw = True
65.8909 	DATA 	Keypress: down
65.8982 	EXP 	question_text: autoDraw = False
65.8982 	EXP 	level_text: autoDraw = False
65.8982 	EXP 	level_text: text = 0.005011872336272713
65.8982 	EXP 	question_text: autoDraw = True
65.8982 	EXP 	level_text: autoDraw = True
66.0580 	DATA 	Keypress: down
66.0652 	EXP 	question_text: autoDraw = False
66.0652 	EXP 	level_text: autoDraw = False
66.0652 	EXP 	level_text: text = 0.004897788193684453
66.0652 	EXP 	question_text: autoDraw = True
66.0652 	EXP 	level_text: autoDraw = True
66.2243 	DATA 	Keypress: down
66.2320 	EXP 	question_text: autoDraw = False
66.2320 	EXP 	level_text: autoDraw = False
66.2320 	EXP 	level_text: text = 0.004786300923226375
66.2320 	EXP 	question_text: autoDraw = True
66.2320 	EXP 	level_text: autoDraw = True
66.3921 	DATA 	Keypress: down
66.3987 	EXP 	question_text: autoDraw = False
66.3987 	EXP 	level_text: autoDraw = False
66.3987 	EXP 	level_text: text = 0.004677351412871974
66.3987 	EXP 	question_text: autoDraw = True
66.3987 	EXP 	level_text: autoDraw = True
66.5245 	DATA 	Keypress: down
66.5321 	EXP 	question_text: autoDraw = False
66.5321 	EXP 	level_text: autoDraw = False
66.5321 	EXP 	level_text: text = 0.004570881896148743
66.5321 	EXP 	question_text: autoDraw = True
66.5321 	EXP 	level_text: autoDraw = True
67.1211 	DATA 	Keypress: escape
67.4707 	EXP 	window1: mouseVisible = True
