trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,1.5239175999886356,9.714817199972458,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1410,headphone_calibration,2020.1.3,59.98397227229475,
,,,,,,,9.714817199972458,None,11.262704799999483,None,space,0,0.7509327000007033,11.262704799999483,None,,,,,,,,,,,,,,,,001,2020_Oct_20_1410,headphone_calibration,2020.1.3,59.98397227229475,
,,,,,,,,,,,,,,,,12.028623000020161,None,space,1,0.6897186000132933,12.028623000020161,None,,,,,,,,,001,2020_Oct_20_1410,headphone_calibration,2020.1.3,59.98397227229475,
,,,,,,,,,,,,,,,,,,,,,,,12.74472539999988,None,space,1,1.0138544999645092,12.74472539999988,None,,001,2020_Oct_20_1410,headphone_calibration,2020.1.3,59.98397227229475,
