trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.5281568999635056,7.737372800009325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
,,,,,,,7.737372800009325,None,8.28498060000129,None,space,0,0.2662080999580212,8.28498060000129,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
,,,,,,,,,,,,,,,,8.567794100032188,None,space,1,0.17358130001230165,8.567794100032188,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
,,,,,,,,,,,,,,,,,,,,,,,8.767967500025406,None,space,1,0.12219320004805923,8.767967500025406,None,,,,,,,,,,,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.91764206000953,None,0,1.644685400009621,8.920740700035822,None,8.920740700035822,None,8.920740700035822,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59882522004191,None,0,0.12282449996564537,10.594263900013175,None,10.594263900013175,None,10.594263900013175,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.732507460034686,None,0,0.11482469999464229,10.733661100035533,None,10.733661100035533,None,10.733661100035533,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.865282160037896,None,0,0.1367850999813527,10.865481499989983,None,10.865481499989983,None,10.865481499989983,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.032232060021489,None,0,0.10093700001016259,11.03187710000202,None,11.03187710000202,None,11.03187710000202,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.148614660004387,None,0,0.1341709000407718,11.148569700017106,None,11.148569700017106,None,11.148569700017106,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
6,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.298385060025613,None,0,0.11711639998247847,11.298367900017183,None,11.298367900017183,None,11.298367900017183,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
7,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.431513460044517,None,1,0.15303739998489618,11.431350600032602,None,11.431350600032602,None,11.431350600032602,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
8,0.3,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.614730860030978,None,1,0.12602399999741465,11.61485910002375,None,11.61485910002375,None,11.61485910002375,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
9,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.764861860004022,None,1,0.13275439996505156,11.765218999993522,None,11.765218999993522,None,11.765218999993522,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
10,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.914526960038348,None,1,0.1210051000234671,11.914554200018756,None,11.914554200018756,None,11.914554200018756,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
11,0.3,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.064398160012207,None,1,0.12047359999269247,12.064567400026135,None,12.064567400026135,None,12.064567400026135,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
12,0.3,0.031622776601683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.21429606001475,None,1,0.11488300003111362,12.214684800012037,None,12.214684800012037,None,12.214684800012037,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
13,0.2,0.01584893192461114,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34736946002231,None,0,0.23538420000113547,12.347186600032728,None,12.347186600032728,None,12.347186600032728,None,,001,2020_Oct_20_1523,headphone_calibration,2020.1.3,60.05255798648106,
