3.5785 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
15.3070 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025AB0A64240>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025AB0AB8AC8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.3071 	EXP 	window1: recordFrameIntervals = False
15.4732 	EXP 	window1: recordFrameIntervals = True
15.6579 	EXP 	window1: recordFrameIntervals = False
15.9042 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0. , 0.5]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
15.9272 	EXP 	Sound sound_1 set volume 1.000
15.9447 	EXP 	Created question_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='question_text', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([255., 255., 255.]), text="'Does your db SPL meter read 113 db SPL?'", units='height', win=Window(...), wrapWidth=1)
15.9497 	EXP 	Created level_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='level_text', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
15.9809 	EXP 	text: autoDraw = True
17.5625 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (11).
17.5793 	EXP 	text: autoDraw = False
17.5793 	EXP 	level_text: text = 0.1
17.5793 	EXP 	question_text: autoDraw = True
17.5793 	EXP 	level_text: autoDraw = True
18.6887 	EXP 	question_text: autoDraw = False
18.6887 	EXP 	level_text: autoDraw = False
18.6887 	EXP 	level_text: text = 0.6309573444801934
18.6887 	EXP 	question_text: autoDraw = True
18.6887 	EXP 	level_text: autoDraw = True
20.6141 	EXP 	question_text: autoDraw = False
20.6141 	EXP 	level_text: autoDraw = False
20.6141 	EXP 	level_text: text = 1
20.6141 	EXP 	question_text: autoDraw = True
20.6141 	EXP 	level_text: autoDraw = True
22.0994 	EXP 	question_text: autoDraw = False
22.0994 	EXP 	level_text: autoDraw = False
22.0994 	EXP 	level_text: text = 0.15848931924611132
22.0994 	EXP 	question_text: autoDraw = True
22.0994 	EXP 	level_text: autoDraw = True
22.8836 	EXP 	question_text: autoDraw = False
22.8836 	EXP 	level_text: autoDraw = False
22.8836 	EXP 	level_text: text = 0.630957344480193
22.8836 	EXP 	question_text: autoDraw = True
22.8836 	EXP 	level_text: autoDraw = True
23.8683 	EXP 	question_text: autoDraw = False
23.8683 	EXP 	level_text: autoDraw = False
23.8683 	EXP 	level_text: text = 0.15848931924611132
23.8683 	EXP 	question_text: autoDraw = True
23.8683 	EXP 	level_text: autoDraw = True
24.2678 	EXP 	question_text: autoDraw = False
24.2678 	EXP 	level_text: autoDraw = False
24.2678 	EXP 	level_text: text = 0.03981071705534972
24.2678 	EXP 	question_text: autoDraw = True
24.2678 	EXP 	level_text: autoDraw = True
24.7183 	EXP 	question_text: autoDraw = False
24.7183 	EXP 	level_text: autoDraw = False
24.7183 	EXP 	level_text: text = 0.09999999999999999
24.7183 	EXP 	question_text: autoDraw = True
24.7183 	EXP 	level_text: autoDraw = True
24.8684 	EXP 	question_text: autoDraw = False
24.8684 	EXP 	level_text: autoDraw = False
24.8684 	EXP 	level_text: text = 0.251188643150958
24.8684 	EXP 	question_text: autoDraw = True
24.8684 	EXP 	level_text: autoDraw = True
25.0177 	EXP 	question_text: autoDraw = False
25.0177 	EXP 	level_text: autoDraw = False
25.0177 	EXP 	level_text: text = 0.6309573444801932
25.0177 	EXP 	question_text: autoDraw = True
25.0177 	EXP 	level_text: autoDraw = True
25.1688 	EXP 	question_text: autoDraw = False
25.1688 	EXP 	level_text: autoDraw = False
25.1688 	EXP 	level_text: text = 1
25.1688 	EXP 	question_text: autoDraw = True
25.1688 	EXP 	level_text: autoDraw = True
25.8527 	EXP 	question_text: autoDraw = False
25.8527 	EXP 	level_text: autoDraw = False
25.8527 	EXP 	level_text: text = 1
25.8527 	EXP 	question_text: autoDraw = True
25.8527 	EXP 	level_text: autoDraw = True
26.6703 	EXP 	question_text: autoDraw = False
26.6703 	EXP 	level_text: autoDraw = False
26.6703 	EXP 	level_text: text = 0.39810717055349726
26.6703 	EXP 	question_text: autoDraw = True
26.6703 	EXP 	level_text: autoDraw = True
26.8523 	EXP 	question_text: autoDraw = False
26.8523 	EXP 	level_text: autoDraw = False
26.8523 	EXP 	level_text: text = 0.15848931924611134
26.8523 	EXP 	question_text: autoDraw = True
26.8523 	EXP 	level_text: autoDraw = True
26.9704 	EXP 	question_text: autoDraw = False
26.9704 	EXP 	level_text: autoDraw = False
26.9704 	EXP 	level_text: text = 0.06309573444801932
26.9704 	EXP 	question_text: autoDraw = True
26.9704 	EXP 	level_text: autoDraw = True
27.1018 	EXP 	question_text: autoDraw = False
27.1018 	EXP 	level_text: autoDraw = False
27.1018 	EXP 	level_text: text = 0.025118864315095798
27.1018 	EXP 	question_text: autoDraw = True
27.1018 	EXP 	level_text: autoDraw = True
27.2541 	EXP 	question_text: autoDraw = False
27.2541 	EXP 	level_text: autoDraw = False
27.2541 	EXP 	level_text: text = 0.009999999999999998
27.2541 	EXP 	question_text: autoDraw = True
27.2541 	EXP 	level_text: autoDraw = True
27.5046 	EXP 	question_text: autoDraw = False
27.5046 	EXP 	level_text: autoDraw = False
27.5046 	EXP 	level_text: text = 0.012589254117941671
27.5046 	EXP 	question_text: autoDraw = True
27.5046 	EXP 	level_text: autoDraw = True
27.6367 	EXP 	question_text: autoDraw = False
27.6367 	EXP 	level_text: autoDraw = False
27.6367 	EXP 	level_text: text = 0.015848931924611134
27.6367 	EXP 	question_text: autoDraw = True
27.6367 	EXP 	level_text: autoDraw = True
27.7714 	EXP 	question_text: autoDraw = False
27.7714 	EXP 	level_text: autoDraw = False
27.7714 	EXP 	level_text: text = 0.019952623149688795
27.7714 	EXP 	question_text: autoDraw = True
27.7714 	EXP 	level_text: autoDraw = True
27.9208 	EXP 	question_text: autoDraw = False
27.9208 	EXP 	level_text: autoDraw = False
27.9208 	EXP 	level_text: text = 0.0251188643150958
27.9208 	EXP 	question_text: autoDraw = True
27.9208 	EXP 	level_text: autoDraw = True
28.0542 	EXP 	question_text: autoDraw = False
28.0542 	EXP 	level_text: autoDraw = False
28.0542 	EXP 	level_text: text = 0.0316227766016838
28.0542 	EXP 	question_text: autoDraw = True
28.0542 	EXP 	level_text: autoDraw = True
28.2040 	EXP 	question_text: autoDraw = False
28.2040 	EXP 	level_text: autoDraw = False
28.2040 	EXP 	level_text: text = 0.039810717055349734
28.2040 	EXP 	question_text: autoDraw = True
28.2040 	EXP 	level_text: autoDraw = True
28.3386 	EXP 	question_text: autoDraw = False
28.3386 	EXP 	level_text: autoDraw = False
28.3386 	EXP 	level_text: text = 0.05011872336272724
28.3386 	EXP 	question_text: autoDraw = True
28.3386 	EXP 	level_text: autoDraw = True
28.4863 	EXP 	question_text: autoDraw = False
28.4863 	EXP 	level_text: autoDraw = False
28.4863 	EXP 	level_text: text = 0.06309573444801934
28.4863 	EXP 	question_text: autoDraw = True
28.4863 	EXP 	level_text: autoDraw = True
28.6374 	EXP 	question_text: autoDraw = False
28.6374 	EXP 	level_text: autoDraw = False
28.6374 	EXP 	level_text: text = 0.07943282347242818
28.6374 	EXP 	question_text: autoDraw = True
