3.1461 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
16.3870 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000023839EA4240>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000023839EF8AC8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.3871 	EXP 	window1: recordFrameIntervals = False
16.5534 	EXP 	window1: recordFrameIntervals = True
16.7376 	EXP 	window1: recordFrameIntervals = False
16.9816 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0. , 0.5]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
17.0039 	EXP 	Sound sound_1 set volume 1.000
17.0190 	EXP 	Created question_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='question_text', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([255., 255., 255.]), text="'Does your db SPL meter read 113 db SPL?'", units='height', win=Window(...), wrapWidth=1)
17.0240 	EXP 	Created level_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='level_text', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
17.0538 	EXP 	text: autoDraw = True
17.1920 	DATA 	Mouse: Left button down, pos=(355,407)
17.4084 	DATA 	Mouse:  Left button up, pos=(355,407)
17.7583 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (11).
17.7654 	DATA 	Keypress: space
17.7712 	EXP 	text: autoDraw = False
17.7712 	EXP 	level_text: text = 0.1
17.7712 	EXP 	question_text: autoDraw = True
17.7712 	EXP 	level_text: autoDraw = True
18.7223 	DATA 	Keypress: up
18.7250 	EXP 	question_text: autoDraw = False
18.7250 	EXP 	level_text: autoDraw = False
18.7250 	EXP 	level_text: text = 0.6309573444801934
18.7250 	EXP 	question_text: autoDraw = True
18.7250 	EXP 	level_text: autoDraw = True
26.3016 	DATA 	Keypress: down
26.3298 	EXP 	question_text: autoDraw = False
26.3298 	EXP 	level_text: autoDraw = False
26.3298 	EXP 	level_text: text = 0.1
26.3298 	EXP 	question_text: autoDraw = True
26.3298 	EXP 	level_text: autoDraw = True
27.6204 	DATA 	Keypress: up
27.6475 	EXP 	question_text: autoDraw = False
27.6475 	EXP 	level_text: autoDraw = False
27.6475 	EXP 	level_text: text = 0.39810717055349726
27.6475 	EXP 	question_text: autoDraw = True
27.6475 	EXP 	level_text: autoDraw = True
28.2066 	DATA 	Keypress: up
28.2151 	EXP 	question_text: autoDraw = False
28.2151 	EXP 	level_text: autoDraw = False
28.2151 	EXP 	level_text: text = 1
28.2151 	EXP 	question_text: autoDraw = True
28.2151 	EXP 	level_text: autoDraw = True
30.7438 	DATA 	Keypress: down
30.7505 	EXP 	question_text: autoDraw = False
30.7505 	EXP 	level_text: autoDraw = False
30.7505 	EXP 	level_text: text = 0.251188643150958
30.7505 	EXP 	question_text: autoDraw = True
30.7505 	EXP 	level_text: autoDraw = True
31.7934 	DATA 	Keypress: up
31.8021 	EXP 	question_text: autoDraw = False
31.8021 	EXP 	level_text: autoDraw = False
31.8021 	EXP 	level_text: text = 0.6309573444801932
31.8021 	EXP 	question_text: autoDraw = True
31.8021 	EXP 	level_text: autoDraw = True
33.0933 	DATA 	Keypress: up
33.1031 	EXP 	question_text: autoDraw = False
33.1031 	EXP 	level_text: autoDraw = False
33.1031 	EXP 	level_text: text = 1
33.1031 	EXP 	question_text: autoDraw = True
33.1031 	EXP 	level_text: autoDraw = True
34.5925 	DATA 	Keypress: down
34.6213 	EXP 	question_text: autoDraw = False
34.6213 	EXP 	level_text: autoDraw = False
34.6213 	EXP 	level_text: text = 0.39810717055349726
34.6213 	EXP 	question_text: autoDraw = True
34.6213 	EXP 	level_text: autoDraw = True
35.5822 	DATA 	Keypress: up
35.5888 	EXP 	question_text: autoDraw = False
35.5888 	EXP 	level_text: autoDraw = False
35.5888 	EXP 	level_text: text = 0.5011872336272724
35.5888 	EXP 	question_text: autoDraw = True
35.5888 	EXP 	level_text: autoDraw = True
36.6170 	DATA 	Keypress: up
36.6232 	EXP 	question_text: autoDraw = False
36.6232 	EXP 	level_text: autoDraw = False
36.6232 	EXP 	level_text: text = 0.6309573444801934
36.6232 	EXP 	question_text: autoDraw = True
36.6232 	EXP 	level_text: autoDraw = True
37.4341 	DATA 	Keypress: up
37.4411 	EXP 	question_text: autoDraw = False
37.4411 	EXP 	level_text: autoDraw = False
37.4411 	EXP 	level_text: text = 0.7943282347242817
37.4411 	EXP 	question_text: autoDraw = True
37.4411 	EXP 	level_text: autoDraw = True
38.2468 	DATA 	Keypress: up
38.2752 	EXP 	question_text: autoDraw = False
38.2752 	EXP 	level_text: autoDraw = False
38.2752 	EXP 	level_text: text = 1
38.2752 	EXP 	question_text: autoDraw = True
38.2752 	EXP 	level_text: autoDraw = True
39.3025 	DATA 	Keypress: down
39.3092 	EXP 	question_text: autoDraw = False
39.3092 	EXP 	level_text: autoDraw = False
39.3092 	EXP 	level_text: text = 0.7943282347242815
39.3092 	EXP 	question_text: autoDraw = True
39.3092 	EXP 	level_text: autoDraw = True
40.6866 	DATA 	Keypress: up
40.6941 	EXP 	question_text: autoDraw = False
40.6941 	EXP 	level_text: autoDraw = False
40.6941 	EXP 	level_text: text = 0.8912509381337455
40.6941 	EXP 	question_text: autoDraw = True
40.6941 	EXP 	level_text: autoDraw = True
64.9805 	DATA 	Mouse: Left button down, pos=(504,326)
65.0721 	DATA 	Mouse:  Left button up, pos=(504,326)
66.3629 	DATA 	Keypress: down
66.3695 	EXP 	question_text: autoDraw = False
66.3695 	EXP 	level_text: autoDraw = False
66.3695 	EXP 	level_text: text = 0.7943282347242815
66.3695 	EXP 	question_text: autoDraw = True
66.3695 	EXP 	level_text: autoDraw = True
66.7582 	DATA 	Keypress: down
66.7868 	EXP 	question_text: autoDraw = False
66.7868 	EXP 	level_text: autoDraw = False
66.7868 	EXP 	level_text: text = 0.7079457843841379
66.7868 	EXP 	question_text: autoDraw = True
66.7868 	EXP 	level_text: autoDraw = True
67.2477 	DATA 	Keypress: down
67.2540 	EXP 	question_text: autoDraw = False
67.2540 	EXP 	level_text: autoDraw = False
67.2540 	EXP 	level_text: text = 0.6309573444801932
67.2540 	EXP 	question_text: autoDraw = True
67.2540 	EXP 	level_text: autoDraw = True
67.3918 	DATA 	Keypress: down
67.4206 	EXP 	question_text: autoDraw = False
67.4206 	EXP 	level_text: autoDraw = False
67.4206 	EXP 	level_text: text = 0.5623413251903491
67.4206 	EXP 	question_text: autoDraw = True
67.4206 	EXP 	level_text: autoDraw = True
67.5478 	DATA 	Keypress: down
67.5541 	EXP 	question_text: autoDraw = False
67.5541 	EXP 	level_text: autoDraw = False
67.5541 	EXP 	level_text: text = 0.5011872336272724
67.5541 	EXP 	question_text: autoDraw = True
67.5541 	EXP 	level_text: autoDraw = True
67.7155 	DATA 	Keypress: down
67.7210 	EXP 	question_text: autoDraw = False
67.7210 	EXP 	level_text: autoDraw = False
67.7210 	EXP 	level_text: text = 0.4466835921509632
67.7210 	EXP 	question_text: autoDraw = True
67.7210 	EXP 	level_text: autoDraw = True
67.8807 	DATA 	Keypress: down
67.8878 	EXP 	question_text: autoDraw = False
67.8878 	EXP 	level_text: autoDraw = False
67.8878 	EXP 	level_text: text = 0.39810717055349737
67.8878 	EXP 	question_text: autoDraw = True
67.8878 	EXP 	level_text: autoDraw = True
68.0098 	DATA 	Keypress: down
68.0379 	EXP 	question_text: autoDraw = False
68.0379 	EXP 	level_text: autoDraw = False
68.0379 	EXP 	level_text: text = 0.3548133892335756
68.0379 	EXP 	question_text: autoDraw = True
68.0379 	EXP 	level_text: autoDraw = True
68.1632 	DATA 	Keypress: down
68.1715 	EXP 	question_text: autoDraw = False
68.1715 	EXP 	level_text: autoDraw = False
68.1715 	EXP 	level_text: text = 0.31622776601683805
68.1715 	EXP 	question_text: autoDraw = True
68.1715 	EXP 	level_text: autoDraw = True
68.3307 	DATA 	Keypress: down
68.3383 	EXP 	question_text: autoDraw = False
68.3383 	EXP 	level_text: autoDraw = False
68.3383 	EXP 	level_text: text = 0.28183829312644554
68.3383 	EXP 	question_text: autoDraw = True
68.3383 	EXP 	level_text: autoDraw = True
68.4658 	DATA 	Keypress: down
68.4718 	EXP 	question_text: autoDraw = False
68.4718 	EXP 	level_text: autoDraw = False
68.4718 	EXP 	level_text: text = 0.2511886431509582
68.4718 	EXP 	question_text: autoDraw = True
68.4718 	EXP 	level_text: autoDraw = True
68.6163 	DATA 	Keypress: down
68.6219 	EXP 	question_text: autoDraw = False
68.6219 	EXP 	level_text: autoDraw = False
68.6219 	EXP 	level_text: text = 0.22387211385683414
68.6219 	EXP 	question_text: autoDraw = True
68.6219 	EXP 	level_text: autoDraw = True
68.7646 	DATA 	Keypress: down
68.7721 	EXP 	question_text: autoDraw = False
68.7721 	EXP 	level_text: autoDraw = False
68.7721 	EXP 	level_text: text = 0.19952623149688814
68.7721 	EXP 	question_text: autoDraw = True
68.7721 	EXP 	level_text: autoDraw = True
68.9101 	DATA 	Keypress: down
68.9387 	EXP 	question_text: autoDraw = False
68.9387 	EXP 	level_text: autoDraw = False
68.9387 	EXP 	level_text: text = 0.17782794100389246
68.9387 	EXP 	question_text: autoDraw = True
68.9387 	EXP 	level_text: autoDraw = True
69.0823 	DATA 	Keypress: down
69.0889 	EXP 	question_text: autoDraw = False
69.0889 	EXP 	level_text: autoDraw = False
